,Name,Time,Time_Range,ID,URL,Ingredients,steps,Tokens
334,Raw Scallops on Bacon,10.0,0.0,1014819,http://cooking.nytimes.com/recipes/1014819-raw-scallops-on-bacon,"['bacon', 'scallops', 'lemon juice', 'salt', 'pepper']","Cook 4 slices of good bacon until fully cooked, but not completely crisp; drain them on paper towels and cut each slice crosswise into 4 pieces.  Quarter 4 big scallops and toss them with 1/2 teaspoon lemon juice, salt and pepper (a pepper mix is nice).  Top each piece of bacon with a piece of scallop and serve with napkins. 
 ","['cook', 'crisp', 'drain', 'cut', 'toss', 'pepper', 'lemon', 'bacon', 'scallop', 'salt', 'juic']"
335,"Grilled Scallops With Peaches, Corn and Tomatoes",30.0,0.0,1014821,http://cooking.nytimes.com/recipes/1014821-grilled-scallops-with-peaches-corn-and-tomatoes,"['olive oil', 'corn', 'peaches', 'scallops', 'chopped parsley', 'salt', 'pepper', 'fresh tomatoes', 'tomatoe', 'tomato', 'tomatoes']","Heat a charcoal or gas grill until very hot.  Rub the grill grate with a little oil and put it 3 or 4 inches from the heat.  Brush 2 ears corn, and 2 peaches (halved and pitted) with olive oil; grill until lightly browned.  Strip the corn kernels off the cobs, chop the peaches; put in a large bowl.  Brush the scallops with olive oil, sprinkle with salt and pepper, and grill until theyre brown on the bottom and release easily from the grill, 2 to 3 minutes.  Turn and brown on the other side; total cooking time should be 3 to 5 minutes; take the scallops off the grill before the interior becomes totally opaque.  Halve the scallops and add them to the bowl along with 1 cup chopped fresh tomatoes, chopped parsley, basil, or chives, olive oil, salt and pepper. Toss.
 ","['rub', 'put', 'brown', 'chop', 'put', 'releas', 'brown', 'take', 'opaqu', 'halv', 'add', 'chop', 'chop', 'tomato', 'pepper', 'oil', 'peach', 'corn', 'oliv', 'parsley', 'chop', 'scallop', 'fresh', 'salt']"
336,Ceviche-Style Scallops,5.0,0.0,1014815,http://cooking.nytimes.com/recipes/1014815-ceviche-style-scallops,"['scallops', 'red onion', 'lime juice', 'cilantro', 'chile', 'hot chile', 'chiles', 'salt', 'pepper']","Slice 6 large scallops into thin rounds and put them on a plate.  Scatter some thinly sliced red onion and rounds of fresh hot chiles (like Serrano or Thai) over the top.  Sprinkle with salt and pepper, and a generous amount of lime juice.  Serve right away, or wait for up to 30 minutes (the scallops will gently cook in the lime juice). 
 Garnish: Cilantro.  ","['put', 'slice', 'serv', 'cilantro', 'onion', 'pepper', 'scallop', 'hot', 'chile', 'lime', 'salt', 'red', 'juic']"
337,Miso-Glazed Grilled Scallops,30.0,0.0,1014822,http://cooking.nytimes.com/recipes/1014822-miso-glazed-grilled-scallops,"['miso', 'mirin', 'black pepper', 'scallops', 'vegetable oil', 'ice', 'scallions', 'scallion', 'sesame', 'sesame seeds', 'seeds']","Heat a charcoal or gas grill until very hot. Rub the grill grate with a little oil and put it 3 or 4 inches from the heat. Whisk together 2 tablespoons miso, 2 tablespoons mirin or sake, and some black pepper. Thread the scallops (through their equators) onto metal or soaked wooden skewers. Brush with vegetable oil and grill until theyre brown on the bottom and release easily from the grill, 2 to 3 minutes. Turn and brown on the other side; total cooking time should be 3 to 5 minutes. When theyre almost done, brush on both sides with the miso mixture, and continue to cook, turning once or twice, until the glaze caramelizes a bit and the scallops are done; take the scallops off the grill before the interior becomes totally opaque. Garnish: sesame seeds and sliced scallions. ","['rub', 'put', 'mirin', 'sake', 'thread', 'soak', 'releas', 'brown', 'done', 'continu', 'cook', 'turn', 'caramel', 'done', 'take', 'opaqu', 'miso', 'pepper', 'oil', 'scallop', 'mirin', 'ice', 'scallion', 'veget', 'seed', 'black', 'sesam']"
338,"Red Bean, Herb and Walnut Salad",45.0,0.0,1014810,http://cooking.nytimes.com/recipes/1014810-red-bean-herb-and-walnut-salad,"['chopped cilantro', 'chopped chives', 'walnuts', 'pomegranate molasses', 'walnut oil', 'beans', 'parsley', 'flat-leaf parsley', 'ground pepper', 'round', 'salt', 'pepper', 'garlic clove', 'garlic', 'clove', 'lemon juice', 'ice', 'juice', 'lemon', 'olive oil', 'gin', 'olive', 'oil', 'celery', 'fresh tarragon', 'tarragon', 'red onion', 'onion', 'pepper flakes', 'red pepper']","Place the beans in a bowl and toss with the celery and herbs. Season with salt and pepper. If using the red onion, soak the onion in cold water for 5 minutes, then drain, rinse and drain again on paper towels. Add to the beans. In a mortar and pestle, mash the garlic with a generous pinch of salt and the red pepper flakes or the Aleppo pepper. Add the walnuts and grind together until the walnuts are coarsely ground but still have some texture. Toss with the beans. Whisk together the pomegranate molasses, lemon juice, vinegar and salt and pepper to taste. Whisk in the oils, toss with the beans, and let marinate 30 minutes. Serve. ","['use', 'soak', 'mash', 'add', 'grind', 'let', 'marin', 'pomegran', 'ground', 'celeri', 'cilantro', 'lemon', 'tarragon', 'parsley', 'ice', 'walnut', 'gin', 'flat-leaf', 'red', 'juic', 'pepper', 'oil', 'clove', 'bean', 'garlic', 'molass', 'onion', 'oliv', 'flake', 'chop', 'chive', 'fresh', 'salt', 'round']"
339,Seaweed Salad With Scallops,10.0,0.0,1014816,http://cooking.nytimes.com/recipes/1014816-seaweed-salad-with-scallops,"['dried seaweed', 'scallops', 'cucumber', 'soy sauce', 'salt', 'pepper', 'scallions', 'scallion', 'sesame', 'sesame seeds', 'seeds']","Rinse 1 ounce dried seaweed (a mixture is best), and soak it in a large pot of water until tender, 5 minutes.  Drain and gently squeeze to remove excess water.  Quarter 8 large scallops and gently toss with the seaweed, 1/2 cup chopped cucumber, 2 tablespoons soy sauce, and 2 teaspoons dark sesame oil.  Add salt and pepper if needed.  Garnish: scallions and sesame seeds.  ","['dri', 'soak', 'squeez', 'remov', 'chop', 'need', 'sauc', 'pepper', 'scallop', 'scallion', 'dri', 'soy', 'cucumb', 'sesam', 'seawe', 'salt', 'seed']"
340,Sangrita,0.0,0.0,1014801,http://cooking.nytimes.com/recipes/1014801-sangrita,"['grenadine syrup', 'tabasco', 'teaspoon salt', 'ice', 'orange juice', 'juice', 'orange', 'tea', 'chili', 'lime juice', 'lime']","Mix ingredients in a pitcher,
chill well and serve in small
glasses to chase shots of
reposado tequila (or not)  or
with very cold Mexican beer ","['serv', 'chase', 'tabasco', 'grenadin', 'salt', 'orang', 'ice', 'teaspoon', 'tea', 'chili', 'lime', 'syrup', 'juic']"
341,Sorrel,0.0,0.0,1014802,http://cooking.nytimes.com/recipes/1014802-sorrel,"['water', 'whole cloves', 'ginger', 'gin', 'cinnamon']","Combine ingredients in a
heavy pan over medium heat. Bring to a boil, then lower heat
and simmer for 10 minutes. Cool mixture, then strain into
a pitcher and chill. If it is
very strong, dilute with filtered
water to taste. Serve with 
simple syrup and dark rum
on the side, for guests to add
(or not). ","['strain', 'serv', 'add', 'clove', 'ginger', 'water', 'cinnamon', 'gin', 'whole']"
342,Dill-and-Garlic Vodka,0.0,0.0,1014803,http://cooking.nytimes.com/recipes/1014803-dill-and-garlic-vodka,"['vodka', 'dill', 'garlic', 'peeled garlic', 'clove']","Put the dill, garlic and vodka in
an airtight glass container (like
a Mason jar). Seal tightly and
refrigerate for 24 to 48 hours. Strain into a glass pitcher; add
fresh sprigs of dill and a few
cucumber slices. Serve very cold. ","['put', 'refriger', 'serv', 'dill', 'vodka', 'garlic', 'clove', 'peel']"
343,"Pan-Seared Tilefish With Garlic, Herbs and Lemon",15.0,0.0,1015082,http://cooking.nytimes.com/recipes/1015082-pan-seared-tilefish-with-garlic-herbs-and-lemon,"['tilefish', 'kosher salt', 'black pepper', 'unsalted butter', 'chives', 'lemon thyme', 'tarragon', 'lemon', 'garlic', 'green garlic']","Remove any remaining pin bones in the fish, pat dry, and season both sides with salt and pepper. In a large saut pan over medium heat, melt butter. Once butter has begun to foam, lay fish in pan. Add green garlic or scallions and a pinch of salt. Without disturbing the fish, tilt the pan toward you; using a spoon, ladle green garlic butter over fish. Continue basting fish for 2 to 3 minutes. Using a spatula, gently flip fish. Reduce heat to low, cover pan and cook for 2 minutes. Uncover pan, add herbs and continue basting fish with butter until it is just cooked through, another minute or two longer. Transfer fish to a serving platter or individual plates, pour pan sauce over the top, and pour lemon juice over everything. Season with more salt and black pepper if needed. Serve immediately. ","['remov', 'remain', 'melt', 'begun', 'foam', 'lay', 'disturb', 'tilt', 'use', 'continu', 'bast', 'use', 'cover', 'add', 'continu', 'bast', 'cook', 'transfer', 'serv', 'pour', 'pour', 'need', 'butter', 'pepper', 'lemon', 'tarragon', 'thyme', 'tilefish', 'green', 'kosher', 'black', 'chive', 'garlic', 'salt', 'unsalt']"
344,Fried Scallops,30.0,0.0,1014789,http://cooking.nytimes.com/recipes/1014789-fried-scallops,"['white flour', 'baking powder', 'scallops', 'vegetable oil', 'corn']","Combine flour, corn flour and baking powder in a medium-size aluminum baking pan and shake around to mix well. Dry scallops with paper towels, then dip both sides in flour mixture and shake off any excess. Put a 20-inch iron skillet over a propane gas burner and turn burner to high. Add enough oil to come to a depth of just over 1/4 inch. Heat until oil is hot but not smoking; you can test it by dropping a small piece of scallop into the oil; it should bubble furiously. When oil is hot, add scallops in batches small enough so theyre not crowded, and cook just until golden, about 2 to 3 minutes per side. Drain on paper towels and eat right away. ","['bake', 'shake', 'mix', 'scallop', 'dip', 'shake', 'put', 'come', 'test', 'drop', 'bubbl', 'crowd', 'eat', 'oil', 'veget', 'flour', 'corn', 'scallop', 'powder', 'white', 'bake']"
345,"Noodle Bowl With Mushrooms, Spinach and Salmon",10.0,0.0,1014778,http://cooking.nytimes.com/recipes/1014778-noodle-bowl-with-mushrooms-spinach-and-salmon,"['kombu stock', 'shiitake mushrooms', 'salmon fillet', 'spinach', 'scallions', 'sauce', 'salt', 'soy sauce', 'soba', 'soba noodles', 'noodles']","Bring the stock to a simmer. Taste and adjust seasoning, adding soy sauce or salt if desired. If the noodles have been refrigerated, warm them by placing them in a strainer and dipping the strainer into the simmering broth. Then distribute the noodles among 4 deep soup bowls. 
 Add the sliced mushroom caps, the salmon fillets, the spinach and the white and light green parts of the scallions to the simmering stock. Cover and turn off the heat. Allow to sit for 5 minutes without removing the cover. The salmon should be just cooked through. Leave it a little longer if you want it more opaque.
 Place a piece of salmon on top of the noodles in each bowl. Ladle in the soup, taking care to distribute the spinach, mushrooms and scallions evenly. Sprinkle on the dark green parts of the scallions, garnish with cilantro and serve.
 ","['bring', 'ad', 'desir', 'refriger', 'warm', 'place', 'dip', 'simmer', 'distribut', 'add', 'simmer', 'turn', 'allow', 'sit', 'remov', 'cook', 'leav', 'want', 'place', 'take', 'distribut', 'noodl', 'soba', 'mushroom', 'spinach', 'shiitak', 'salmon', 'fillet', 'scallion', 'sauc', 'kombu', 'soy', 'salt', 'stock']"
346,Outdoor Fish Fry,35.0,0.0,1014786,http://cooking.nytimes.com/recipes/1014786-outdoor-fish-fry,"['striped bass', 'flour', 'kosher salt', 'black pepper', 'eggs', 'half-and-half', 'panko', 'vegetable oil', 'bay', 'ice']","Cut fish into chunks about 2 inches square; you should have about 24 chunks. Combine flour, salt, pepper and Old Bay in a shallow baking pan (those handy disposable aluminum pans work) and mix well. Crack eggs into a second such pan, then add half-and-half and whisk briefly to combine. Put panko in a third pan. Dunk chunks of fish sequentially into flour mixture, egg mixture and panko, shaking gently after each dunk to get rid of any excess. Place coated fish chunks into a fourth shallow baking pan right by the stove next to burner. Pour vegetable oil into a 20-inch iron skillet; it should come to a depth of about 1/4 inch. Turn a propane burner to medium-high (see note), and set skillet over flame. Heat until oil is hot but not smoking. You can test it by dropping a small bit of fish into the oil; it should bubble furiously. Add half the pieces of fish and cook until deep golden brown on the side facing down, about 2 to 3 minutes. Flip over and once again cook until deep golden brown on the downward side, about 2 to 3 minutes more. Remove from oil, drain briefly on paper towels, and hand to your guests. Allow oil to heat up until not quite smoking again, then add remaining fish and follow the same procedure. Because the oil will have degraded somewhat, these pieces will take a bit longer, maybe 4 minutes a side. ","['squar', 'egg', 'add', 'combin', 'put', 'shake', 'get', 'coat', 'burner', 'come', 'turn', 'set', 'smoke', 'test', 'drop', 'bubbl', 'face', 'remov', 'allow', 'heat', 'smoke', 'add', 'remain', 'follow', 'degrad', 'take', 'pepper', 'oil', 'bass', 'veget', 'flour', 'ice', 'bay', 'kosher', 'panko', 'black', 'stripe', 'salt', 'egg', 'half-and-half']"
347,Sweet Corn Tartar Sauce,10.0,0.0,1014787,http://cooking.nytimes.com/recipes/1014787-sweet-corn-tartar-sauce,"['egg yolks', 'vegetable oil', 'grainy mustard', 'corn kernels', 'parsley', 'celery seeds', 'wine', 'red wine', 'vinegar', 'wine vinegar', 'sweet pickle', 'pickle relish', 'salt', 'pepper']","Put egg yolks in a blender or food processor and, with the motor running, add oil in a thin, steady stream. (Most processors have a small hole in the pusher insert that makes this easy to do.) When oil is incorporated and mixture has thickened to approximately the texture of mayonnaise, turn motor off.  Add vinegar, mustard and half the corn kernels and pulse until well blended, about 5 or 6 pulses. Transfer sauce to a bowl, fold in remaining corn kernels along with relish, parsley, celery seeds and salt and pepper. Cover and refrigerate until ready to serve. ","['put', 'add', 'incorpor', 'thicken', 'turn', 'blend', 'transfer', 'fold', 'remain', 'refriger', 'serv', 'celeri', 'kernel', 'pepper', 'oil', 'salt', 'mustard', 'vinegar', 'veget', 'egg', 'corn', 'parsley', 'yolk', 'pickl', 'seed', 'sweet', 'graini', 'relish', 'red', 'wine']"
348,Simple Slaw,0.0,0.0,1014788,http://cooking.nytimes.com/recipes/1014788-simple-slaw,"['apple cider', 'cider vinegar', 'cabbage', 'mustard seeds', 'celery seeds', 'sugar', 'salt', 'pepper']","In a small pan, bring cider to a boil over high heat. Turn heat down slightly and continue to boil until reduced by about half, about 20 minutes. Allow to cool to warm room temperature, then stir in vinegar. Put cabbage, mustard seeds, celery seeds, sugar and salt and pepper in a large bowl. Pour in cider mixture, and toss well to coat. ","['bring', 'heat', 'continu', 'boil', 'reduc', 'allow', 'cool', 'warm', 'coat', 'celeri', 'vinegar', 'pepper', 'mustard', 'cider', 'cabbag', 'sugar', 'seed', 'appl', 'salt']"
349,Family-Meal Fish Tacos,30.0,0.0,1014775,http://cooking.nytimes.com/recipes/1014775-family-meal-fish-tacos,"['chile powder', 'garlic powder', 'paprika', 'ground cumin', 'red-pepper flakes', 'sour cream', 'neutral oil', 'scallions', 'radishes', 'cheddar cheese', 'limes', 'white fish', 'fish', 'fillets', 'fish fillets', 'chipotle', 'chili', 'chilies', 'chipotle chilies', 'round', 'salt', 'kosher salt', 'black pepper', 'pepper', 'corn', 'tortillas', 'tortilla', 'corn tortillas']","Preheat oven to 350. Combine the chile powder, garlic powder, paprika, cumin
and red-pepper flakes in a shallow dish. Season the fish fillets aggressively with salt and pepper, then press them into the spice mixture, turning to coat. Set aside. Combine the sour cream and the chipotles in a small bowl, and stir to combine. Set aside. Cook the tortillas until they are toasted in a large skillet set over high heat, approximately 30 seconds or so per side, then stack them on a large sheet of
aluminum foil. Wrap the foil around the tortillas, and place the package into the oven to heat. Turn the heat under the pan down to medium-high, and add a tablespoon of the oil and then the scallions. Cook these, tossing occasionally, until they are about to char, then remove and set aside. Add the remaining oil to the pan and heat it until it begins to shimmer. Add the fish and cook until well browned and crisp, approximately 4 minutes per side. Remove from pan and slice into strips or simply break into pieces. Serve the fish with warm tortillas, garnished with the scallions, radishes, cheese and chipotle sour cream, and lime wedges on the side. ","['combin', 'press', 'turn', 'coat', 'combin', 'combin', 'cook', 'toast', 'set', 'stack', 'wrap', 'heat', 'turn', 'add', 'toss', 'char', 'remov', 'set', 'add', 'remain', 'begin', 'shimmer', 'add', 'brown', 'remov', 'break', 'serv', 'garnish', 'chipotl', 'ground', 'radish', 'fish', 'cheddar', 'powder', 'chipotl', 'cream', 'fillet', 'scallion', 'chees', 'black', 'white', 'lime', 'pepper', 'oil', 'corn', 'neutral', 'garlic', 'chile', 'chili', 'cumin', 'flake', 'paprika', 'kosher', 'sour', 'tortilla', 'salt', 'round', 'red-pepp']"
